Row,YearSampled,Pasture,C3PGObj,Plot,Transect,Distance,Block,Treatment,Ecosite,FGCode,kgPerHa
3696,2015,20NW,,2,4,N,10,AGM,Sandy,SD,462.848388
3697,2015,20NW,,2,4,N,10,AGM,Sandy,WSPG,448.8552972
3698,2015,20NW,,2,4,S,10,AGM,Sandy,C3PG,1061.860313
3699,2015,20NW,,2,4,S,10,AGM,Sandy,SD,420.3309198
3700,2015,20NW,,2,4,S,10,AGM,Sandy,WSPG,137.239929
3701,2015,20NW,,3,1,N,10,AGM,Sandy,AG,62.9689086
3702,2015,20NW,,3,1,N,10,AGM,Sandy,FORB,203.4380124
3703,2015,20NW,,3,1,N,10,AGM,Sandy,SD,374.5842768
3704,2015,20NW,,3,1,N,10,AGM,Sandy,WSPG,839.0472522
3705,2015,20NW,,3,1,S,10,AGM,Sandy,AG,66.7362792
3706,2015,20NW,,3,1,S,10,AGM,Sandy,BOBU,244.3408932
3707,2015,20NW,,3,1,S,10,AGM,Sandy,C3PG,5.9201538
3708,2015,20NW,,3,1,S,10,AGM,Sandy,FORB,410.6433954
3709,2015,20NW,,3,1,S,10,AGM,Sandy,SD,190.5213132
3710,2015,20NW,,3,1,S,10,AGM,Sandy,WSPG,261.5631588
3711,2015,20NW,,3,4,N,10,AGM,Sandy,AG,134.54895
3712,2015,20NW,,3,4,N,10,AGM,Sandy,BOBU,79.1147826
3713,2015,20NW,,3,4,N,10,AGM,Sandy,C3PG,225.5040402
3714,2015,20NW,,3,4,N,10,AGM,Sandy,FORB,25.8333984
3715,2015,20NW,,3,4,N,10,AGM,Sandy,SD,39.8264892
3716,2015,20NW,,3,4,N,10,AGM,Sandy,WSPG,512.3624016
3717,2015,20NW,,3,4,S,10,AGM,Sandy,AG,65.1216918
3718,2015,20NW,,3,4,S,10,AGM,Sandy,BOBU,832.5889026
3719,2015,20NW,,3,4,S,10,AGM,Sandy,C3PG,78.5765868
3720,2015,20NW,,3,4,S,10,AGM,Sandy,FORB,46.8230346
3721,2015,20NW,,3,4,S,10,AGM,Sandy,SD,219.0456906
3722,2015,20NW,,3,4,S,10,AGM,Sandy,WSPG,90.4168944
3723,2015,20NW,,4,1,N,10,AGM,Sandy,AG,44.1320556
3724,2015,20NW,,4,1,N,10,AGM,Sandy,BOBU,720.6441762
3725,2015,20NW,,4,1,N,10,AGM,Sandy,C3PG,319.6883052
3726,2015,20NW,,4,1,N,10,AGM,Sandy,FORB,191.059509
3727,2015,20NW,,4,1,N,10,AGM,Sandy,SD,216.3547116
3728,2015,20NW,,4,1,S,10,AGM,Sandy,AG,30.1389648
3729,2015,20NW,,4,1,S,10,AGM,Sandy,BOBU,18.836853
3730,2015,20NW,,4,1,S,10,AGM,Sandy,C3PG,1523.63231
3731,2015,20NW,,4,1,S,10,AGM,Sandy,FORB,43.055664
3732,2015,20NW,,4,1,S,10,AGM,Sandy,SD,489.2199822
3733,2015,20NW,,4,1,S,10,AGM,Sandy,WSPG,227.1186276
3734,2015,20NW,,4,4,N,10,AGM,Sandy,AG,16.145874
3735,2015,20NW,,4,4,N,10,AGM,Sandy,BOBU,918.1620348
3736,2015,20NW,,4,4,N,10,AGM,Sandy,FORB,256.7193966
3737,2015,20NW,,4,4,N,10,AGM,Sandy,SD,93.6460692
3738,2015,20NW,,4,4,S,10,AGM,Sandy,AG,392.882934
3739,2015,20NW,,4,4,S,10,AGM,Sandy,FORB,848.1965808
3740,2015,20NW,,4,4,S,10,AGM,Sandy,SD,321.8410884
3741,2015,20NW,,4,4,S,10,AGM,Sandy,WSPG,823.439574
3742,2015,20NW,,5,1,N,10,AGM,Salt Flats,BOBU,423.0218988
3743,2015,20NW,,5,1,N,10,AGM,Salt Flats,C3PG,240.0353268
3744,2015,20NW,,5,1,N,10,AGM,Salt Flats,FORB,57.0487548
3745,2015,20NW,,5,1,N,10,AGM,Salt Flats,SD,144.7746702
3746,2015,20NW,,5,1,N,10,AGM,Salt Flats,WSPG,290.625732
3747,2015,20NW,,5,1,S,10,AGM,Salt Flats,BOBU,1187.259935
3748,2015,20NW,,5,1,S,10,AGM,Salt Flats,C3PG,760.4706654
3749,2015,20NW,,5,1,S,10,AGM,Salt Flats,FORB,39.2882934
3750,2015,20NW,,5,1,S,10,AGM,Salt Flats,SD,590.4007926
3751,2015,20NW,,5,1,S,10,AGM,Salt Flats,WSPG,11.3021118
3752,2015,20NW,,5,4,N,10,AGM,Salt Flats,BOBU,170.0698728
3753,2015,20NW,,5,4,N,10,AGM,Salt Flats,C3PG,728.7171132
3754,2015,20NW,,5,4,N,10,AGM,Salt Flats,FORB,27.9861816
3755,2015,20NW,,5,4,N,10,AGM,Salt Flats,SD,932.6933214
3756,2015,20NW,,5,4,N,10,AGM,Salt Flats,WSPG,1130.21118
3757,2015,20NW,,5,4,S,10,AGM,Salt Flats,C3PG,1598.441526
3758,2015,20NW,,5,4,S,10,AGM,Salt Flats,FORB,27.9861816
3759,2015,20NW,,5,4,S,10,AGM,Salt Flats,SD,1626.965903
3760,2015,20NW,,5,4,S,10,AGM,Salt Flats,WSPG,983.8219224
3761,2015,20NW,,6,1,N,10,AGM,Salt Flats,AG,1.6145874
3762,2015,20NW,,6,1,N,10,AGM,Salt Flats,BOBU,158.767761
3763,2015,20NW,,6,1,N,10,AGM,Salt Flats,C3PG,1787.886448
3764,2015,20NW,,6,1,N,10,AGM,Salt Flats,FORB,175.9900266
3765,2015,20NW,,6,1,N,10,AGM,Salt Flats,SD,2054.293369
3766,2015,20NW,,6,1,N,10,AGM,Salt Flats,WSPG,469.3067376
3767,2015,20NW,,6,1,S,10,AGM,Salt Flats,AG,7.5347412
3768,2015,20NW,,6,1,S,10,AGM,Salt Flats,BOBU,333.681396
3769,2015,20NW,,6,1,S,10,AGM,Salt Flats,C3PG,408.4906122
3770,2015,20NW,,6,1,S,10,AGM,Salt Flats,FORB,6.4583496
3771,2015,20NW,,6,1,S,10,AGM,Salt Flats,SD,660.3662466
3772,2015,20NW,,6,1,S,10,AGM,Salt Flats,WSPG,405.7996332
3773,2015,20NW,,6,4,N,10,AGM,Salt Flats,BOBU,15.0694824
3774,2015,20NW,,6,4,N,10,AGM,Salt Flats,C3PG,72.1182372
3775,2015,20NW,,6,4,N,10,AGM,Salt Flats,FORB,8.072937
3776,2015,20NW,,6,4,N,10,AGM,Salt Flats,SD,1553.233079
3777,2015,20NW,,6,4,N,10,AGM,Salt Flats,WSPG,1833.094895
3778,2015,20NW,,6,4,S,10,AGM,Salt Flats,BOBU,277.170837
3779,2015,20NW,,6,4,S,10,AGM,Salt Flats,C3PG,625.3835196
3780,2015,20NW,,6,4,S,10,AGM,Salt Flats,FORB,2.1527832
3781,2015,20NW,,6,4,S,10,AGM,Salt Flats,SD,376.73706
3782,2015,20NW,,6,4,S,10,AGM,Salt Flats,WSPG,290.625732
3783,2015,20SE,,1,1,N,10,TGM,Sandy,C3PG,1329.343626
3784,2015,20SE,,1,1,N,10,TGM,Sandy,SD,179.2192014
3785,2015,20SE,,1,1,N,10,TGM,Sandy,WSPG,2.690979
3786,2015,20SE,,1,1,S,10,TGM,Sandy,C3PG,1569.917149
3787,2015,20SE,,1,1,S,10,TGM,Sandy,FORB,32.8299438
3788,2015,20SE,,1,1,S,10,TGM,Sandy,SD,853.040343
3789,2015,20SE,,1,1,S,10,TGM,Sandy,WSPG,321.3028926
3790,2015,20SE,,1,4,N,10,TGM,Sandy,C3PG,1060.245726
3791,2015,20SE,,1,4,N,10,TGM,Sandy,SD,820.2103992
3792,2015,20SE,,1,4,S,10,TGM,Sandy,BOBU,463.9247796
3793,2015,20SE,,1,4,S,10,TGM,Sandy,C3PG,622.1543448
3794,2015,20SE,,1,4,S,10,TGM,Sandy,FORB,113.5593138
3795,2015,20SE,,1,4,S,10,TGM,Sandy,SD,330.4522212
3796,2015,20SE,,2,1,N,10,TGM,Sandy,C3PG,900.9397692
3797,2015,20SE,,2,1,N,10,TGM,Sandy,FORB,195.3650754
3798,2015,20SE,,2,1,N,10,TGM,Sandy,SD,303.5424312
3799,2015,20SE,,2,1,N,10,TGM,Sandy,WSPG,141.0072996
3800,2015,20SE,,2,1,S,10,TGM,Sandy,C3PG,990.8184678
3801,2015,20SE,,2,1,S,10,TGM,Sandy,SD,486.5290032
3802,2015,20SE,,2,1,S,10,TGM,Sandy,WSPG,713.6476308
3803,2015,20SE,,2,4,N,10,TGM,Sandy,C3PG,1002.12058
3804,2015,20SE,,2,4,N,10,TGM,Sandy,FORB,213.6637326
3805,2015,20SE,,2,4,N,10,TGM,Sandy,SD,435.4004022
3806,2015,20SE,,2,4,N,10,TGM,Sandy,WSPG,194.8268796
3807,2015,20SE,,2,4,S,10,TGM,Sandy,BOBU,58.6633422
3808,2015,20SE,,2,4,S,10,TGM,Sandy,C3PG,735.1754628
3809,2015,20SE,,2,4,S,10,TGM,Sandy,SD,621.0779532
3810,2015,20SE,,2,4,S,10,TGM,Sandy,WSPG,31.2153564
3811,2015,20SE,,3,1,N,10,TGM,Sandy,AG,0.5381958
3812,2015,20SE,,3,1,N,10,TGM,Sandy,BOBU,996.2004258
3813,2015,20SE,,3,1,N,10,TGM,Sandy,C3PG,15.6076782
3814,2015,20SE,,3,1,N,10,TGM,Sandy,FORB,57.5869506
3815,2015,20SE,,3,1,N,10,TGM,Sandy,SD,44.6702514
3816,2015,20SE,,3,1,S,10,TGM,Sandy,C3PG,2603.253085
3817,2015,20SE,,3,1,S,10,TGM,Sandy,FORB,16.145874
3818,2015,20SE,,3,1,S,10,TGM,Sandy,SD,491.9109612
3819,2015,20SE,,3,4,N,10,TGM,Sandy,BOBU,665.2100088
3820,2015,20SE,,3,4,N,10,TGM,Sandy,C3PG,705.5746938
3821,2015,20SE,,3,4,N,10,TGM,Sandy,FORB,527.9700798
3822,2015,20SE,,3,4,N,10,TGM,Sandy,SD,213.6637326
3823,2015,20SE,,3,4,N,10,TGM,Sandy,WSPG,17.2222656
3824,2015,20SE,,3,4,S,10,TGM,Sandy,C3PG,1713.615427
3825,2015,20SE,,3,4,S,10,TGM,Sandy,FORB,57.5869506
3826,2015,20SE,,3,4,S,10,TGM,Sandy,SD,223.8894528
3827,2015,20SE,,4,1,N,10,TGM,Salt Flats,AG,46.2848388
3828,2015,20SE,,4,1,N,10,TGM,Salt Flats,BOBU,522.5881218
3829,2015,20SE,,4,1,N,10,TGM,Salt Flats,C3PG,905.2453356
3830,2015,20SE,,4,1,N,10,TGM,Salt Flats,SD,673.8211416
3831,2015,20SE,,4,1,N,10,TGM,Salt Flats,WSPG,144.2364744
3832,2015,20SE,,4,1,S,10,TGM,Salt Flats,AG,348.7508784
3833,2015,20SE,,4,1,S,10,TGM,Salt Flats,BOBU,200.7470334
3834,2015,20SE,,4,1,S,10,TGM,Salt Flats,C3PG,205.0525998
3835,2015,20SE,,4,1,S,10,TGM,Salt Flats,SD,543.577758
3836,2015,20SE,,4,1,S,10,TGM,Salt Flats,WSPG,1110.836131
3837,2015,20SE,,4,4,N,10,TGM,Salt Flats,AG,2.690979
3838,2015,20SE,,4,4,N,10,TGM,Salt Flats,BOBU,255.1048092
3839,2015,20SE,,4,4,N,10,TGM,Salt Flats,C3PG,974.6725938
3840,2015,20SE,,4,4,N,10,TGM,Salt Flats,FORB,9.1493286
3841,2015,20SE,,4,4,N,10,TGM,Salt Flats,SD,647.9877432
3842,2015,20SE,,4,4,N,10,TGM,Salt Flats,WSPG,908.4745104
3843,2015,20SE,,4,4,S,10,TGM,Salt Flats,AG,0.5381958
3844,2015,20SE,,4,4,S,10,TGM,Salt Flats,BOBU,124.8614256
3845,2015,20SE,,4,4,S,10,TGM,Salt Flats,C3PG,1196.409263
3846,2015,20SE,,4,4,S,10,TGM,Salt Flats,SD,48.9758178
3847,2015,20SE,,4,4,S,10,TGM,Salt Flats,WSPG,159.8441526
3848,2015,20SE,,5,1,N,10,TGM,Salt Flats,BOBU,547.8833244
3849,2015,20SE,,5,1,N,10,TGM,Salt Flats,C3PG,159.3059568
3850,2015,20SE,,5,1,N,10,TGM,Salt Flats,FORB,129.7051878
3851,2015,20SE,,5,1,N,10,TGM,Salt Flats,SD,250.261047
3852,2015,20SE,,5,1,N,10,TGM,Salt Flats,WSPG,225.5040402
3853,2015,20SE,,5,1,S,10,TGM,Salt Flats,AG,47.3612304
3854,2015,20SE,,5,1,S,10,TGM,Salt Flats,BOBU,545.7305412
3855,2015,20SE,,5,1,S,10,TGM,Salt Flats,C3PG,75.8856078
3856,2015,20SE,,5,1,S,10,TGM,Salt Flats,FORB,36.5973144
3857,2015,20SE,,5,1,S,10,TGM,Salt Flats,SD,24.218811
3858,2015,20SE,,5,1,S,10,TGM,Salt Flats,WSPG,53.2813842
3859,2015,20SE,,5,4,N,10,TGM,Salt Flats,AG,1.0763916
3860,2015,20SE,,5,4,N,10,TGM,Salt Flats,BOBU,969.8288316
3861,2015,20SE,,5,4,N,10,TGM,Salt Flats,SD,96.3370482
3862,2015,20SE,,5,4,N,10,TGM,Salt Flats,WSPG,3884.159089
3863,2015,20SE,,5,4,S,10,TGM,Salt Flats,BOBU,420.3309198
3864,2015,20SE,,5,4,S,10,TGM,Salt Flats,C3PG,1194.25648
3865,2015,20SE,,5,4,S,10,TGM,Salt Flats,SD,596.8591422
3866,2015,20SE,,5,4,S,10,TGM,Salt Flats,WSPG,802.9881336
3867,2015,20SE,,6,1,N,10,TGM,Sandy,AG,1.6145874
3868,2015,20SE,,6,1,N,10,TGM,Sandy,BOBU,650.1405264
3869,2015,20SE,,6,1,N,10,TGM,Sandy,C3PG,249.1846554
3870,2015,20SE,,6,1,N,10,TGM,Sandy,FORB,1.6145874
3871,2015,20SE,,6,1,N,10,TGM,Sandy,SD,140.4691038
3872,2015,20SE,,6,1,S,10,TGM,Sandy,BOBU,1665.716001
3873,2015,20SE,,6,1,S,10,TGM,Sandy,C3PG,237.3443478
3874,2015,20SE,,6,1,S,10,TGM,Sandy,FORB,316.9973262
3875,2015,20SE,,6,1,S,10,TGM,Sandy,SD,60.2779296
3876,2015,20SE,,6,4,N,10,TGM,Sandy,AG,19.3750488
3877,2015,20SE,,6,4,N,10,TGM,Sandy,BOBU,1097.381236
3878,2015,20SE,,6,4,N,10,TGM,Sandy,FORB,303.5424312
3879,2015,20SE,,6,4,N,10,TGM,Sandy,SD,44.6702514
3880,2015,20SE,,6,4,S,10,TGM,Sandy,AG,2.690979
3881,2015,20SE,,6,4,S,10,TGM,Sandy,BOBU,1755.056504
3882,2015,20SE,,6,4,S,10,TGM,Sandy,FORB,14.5312866
3883,2015,20SE,,6,4,S,10,TGM,Sandy,SD,345.5217036
3884,2015,20SE,,6,4,S,10,TGM,Sandy,WSPG,172.222656
3885,2015,21N,NonMCLO,1,1,N,2,AGM,Loamy,BOBU,313.7681514
3886,2015,21N,NonMCLO,1,1,N,2,AGM,Loamy,C3PG,248.1082638
3887,2015,21N,NonMCLO,1,1,N,2,AGM,Loamy,FORB,2.690979
3888,2015,21N,NonMCLO,1,1,N,2,AGM,Loamy,SD,15.0694824
3889,2015,21N,NonMCLO,1,1,S,2,AGM,Loamy,BOBU,255.643005
3890,2015,21N,NonMCLO,1,1,S,2,AGM,Loamy,C3PG,681.8940786
3891,2015,21N,NonMCLO,1,1,S,2,AGM,Loamy,FORB,57.5869506
3892,2015,21N,NonMCLO,1,1,S,2,AGM,Loamy,SD,194.2886838
3893,2015,21N,NonMCLO,1,1,S,2,AGM,Loamy,SS,38.2119018
3894,2015,21N,NonMCLO,1,4,N,2,AGM,Loamy,AG,0.5381958
3895,2015,21N,NonMCLO,1,4,N,2,AGM,Loamy,BOBU,228.733215
3896,2015,21N,NonMCLO,1,4,N,2,AGM,Loamy,C3PG,42.5174682
3897,2015,21N,NonMCLO,1,4,N,2,AGM,Loamy,FORB,619.4633658
3898,2015,21N,NonMCLO,1,4,N,2,AGM,Loamy,SD,14.5312866
3899,2015,21N,NonMCLO,1,4,N,2,AGM,Loamy,WSPG,13.454895
3900,2015,21N,NonMCLO,1,4,S,2,AGM,Loamy,BOBU,1024.724803
3901,2015,21N,NonMCLO,1,4,S,2,AGM,Loamy,C3PG,41.9792724
3902,2015,21N,NonMCLO,1,4,S,2,AGM,Loamy,FORB,29.600769
3903,2015,21N,NonMCLO,1,4,S,2,AGM,Loamy,SD,32.8299438
3904,2015,21N,NonMCLO,2,1,N,2,AGM,Loamy,BOBU,610.3140372
3905,2015,21N,NonMCLO,2,1,N,2,AGM,Loamy,FORB,46.2848388
3906,2015,21N,NonMCLO,2,1,N,2,AGM,Loamy,SD,25.2952026
3907,2015,21N,NonMCLO,2,1,N,2,AGM,Loamy,SS,143.1600828
3908,2015,21N,NonMCLO,2,1,S,2,AGM,Loamy,BOBU,191.5977048
3909,2015,21N,NonMCLO,2,1,S,2,AGM,Loamy,C3PG,1.0763916
3910,2015,21N,NonMCLO,2,1,S,2,AGM,Loamy,SD,177.0664182
3911,2015,21N,NonMCLO,2,1,S,2,AGM,Loamy,SS,667.9009878
3912,2015,21N,NonMCLO,2,1,S,2,AGM,Loamy,WSPG,543.577758
3913,2015,21N,NonMCLO,2,4,N,2,AGM,Loamy,BOBU,813.2138538
3914,2015,21N,NonMCLO,2,4,N,2,AGM,Loamy,C3PG,272.3270748
3915,2015,21N,NonMCLO,2,4,N,2,AGM,Loamy,FORB,5.381958
3916,2015,21N,NonMCLO,2,4,N,2,AGM,Loamy,SD,24.7570068
3917,2015,21N,NonMCLO,2,4,S,2,AGM,Loamy,AG,16.6840698
3918,2015,21N,NonMCLO,2,4,S,2,AGM,Loamy,BOBU,825.5923572
3919,2015,21N,NonMCLO,2,4,S,2,AGM,Loamy,FORB,92.5696776
3920,2015,21N,NonMCLO,2,4,S,2,AGM,Loamy,SD,110.330139
3921,2015,21N,NonMCLO,3,1,N,2,AGM,Loamy,BOBU,729.7935048
3922,2015,21N,NonMCLO,3,1,N,2,AGM,Loamy,C3PG,508.0568352
3923,2015,21N,NonMCLO,3,1,N,2,AGM,Loamy,FORB,15.6076782
3924,2015,21N,NonMCLO,3,1,N,2,AGM,Loamy,SD,52.7431884
3925,2015,21N,NonMCLO,3,1,N,2,AGM,Loamy,WSPG,17.7604614
3926,2015,21N,NonMCLO,3,1,S,2,AGM,Loamy,BOBU,738.9428334
3927,2015,21N,NonMCLO,3,1,S,2,AGM,Loamy,C3PG,342.2925288
3928,2015,21N,NonMCLO,3,1,S,2,AGM,Loamy,FORB,80.1911742
3929,2015,21N,NonMCLO,3,1,S,2,AGM,Loamy,SD,75.8856078
3930,2015,21N,NonMCLO,3,4,N,2,AGM,Loamy,AG,10.763916
3931,2015,21N,NonMCLO,3,4,N,2,AGM,Loamy,BOBU,570.487548
3932,2015,21N,NonMCLO,3,4,N,2,AGM,Loamy,C3PG,155.0003904
3933,2015,21N,NonMCLO,3,4,N,2,AGM,Loamy,FORB,1079.620775
3934,2015,21N,NonMCLO,3,4,N,2,AGM,Loamy,SD,34.4445312
3935,2015,21N,NonMCLO,3,4,S,2,AGM,Loamy,BOBU,794.3770008
3936,2015,21N,NonMCLO,3,4,S,2,AGM,Loamy,SD,38.2119018
3937,2015,21N,NonMCLO,3,4,S,2,AGM,Loamy,SS,605.470275
3938,2015,21N,NonMCLO,4,1,N,2,AGM,Loamy,BOBU,177.604614
3939,2015,21N,NonMCLO,4,1,N,2,AGM,Loamy,C3PG,71.5800414
3940,2015,21N,NonMCLO,4,1,N,2,AGM,Loamy,FORB,2431.030429
3941,2015,21N,NonMCLO,4,1,N,2,AGM,Loamy,SD,12.9166992
3942,2015,21N,NonMCLO,4,1,N,2,AGM,Loamy,WSPG,9.1493286
3943,2015,21N,NonMCLO,4,1,S,2,AGM,Loamy,BOBU,1254.53441
3944,2015,21N,NonMCLO,4,1,S,2,AGM,Loamy,C3PG,1.6145874
3945,2015,21N,NonMCLO,4,1,S,2,AGM,Loamy,FORB,107.63916
3946,2015,21N,NonMCLO,4,1,S,2,AGM,Loamy,SD,77.5001952
3947,2015,21N,NonMCLO,4,4,N,2,AGM,Loamy,AG,1.0763916
3948,2015,21N,NonMCLO,4,4,N,2,AGM,Loamy,BOBU,791.147826
3949,2015,21N,NonMCLO,4,4,N,2,AGM,Loamy,C3PG,66.7362792
3950,2015,21N,NonMCLO,4,4,N,2,AGM,Loamy,SD,33.9063354
3951,2015,21N,NonMCLO,4,4,N,2,AGM,Loamy,SS,1433.215415
3952,2015,21N,NonMCLO,4,4,S,2,AGM,Loamy,AG,0.5381958
3953,2015,21N,NonMCLO,4,4,S,2,AGM,Loamy,BOBU,1191.027305
3954,2015,21N,NonMCLO,4,4,S,2,AGM,Loamy,C3PG,15.0694824
3955,2015,21N,NonMCLO,4,4,S,2,AGM,Loamy,FORB,118.403076
3956,2015,21N,NonMCLO,4,4,S,2,AGM,Loamy,SD,115.1739012
3957,2015,21N,NonMCLO,4,4,S,2,AGM,Loamy,WSPG,34.982727
3958,2015,24W,NonMCLO,1,1,N,2,TGM,Loamy,C3PG,75.347412
3959,2015,24W,NonMCLO,1,1,N,2,TGM,Loamy,FORB,182.986572
3960,2015,24W,NonMCLO,1,1,N,2,TGM,Loamy,SD,11.3021118
3961,2015,24W,NonMCLO,1,1,N,2,TGM,Loamy,WSPG,47.8994262
3962,2015,24W,NonMCLO,1,1,S,2,TGM,Loamy,AG,52.7431884
3963,2015,24W,NonMCLO,1,1,S,2,TGM,Loamy,BOBU,1202.867613
3964,2015,24W,NonMCLO,1,1,S,2,TGM,Loamy,C3PG,156.076782
3965,2015,24W,NonMCLO,1,1,S,2,TGM,Loamy,FORB,8.6111328
3966,2015,24W,NonMCLO,1,1,S,2,TGM,Loamy,SD,152.3094114
3967,2015,24W,NonMCLO,1,4,N,2,TGM,Loamy,AG,138.3163206
3968,2015,24W,NonMCLO,1,4,N,2,TGM,Loamy,BOBU,1913.824265
3969,2015,24W,NonMCLO,1,4,N,2,TGM,Loamy,C3PG,968.2142442
3970,2015,24W,NonMCLO,1,4,N,2,TGM,Loamy,FORB,34.4445312
3971,2015,24W,NonMCLO,1,4,N,2,TGM,Loamy,SD,259.4103756
3972,2015,24W,NonMCLO,1,4,N,2,TGM,Loamy,WSPG,109.7919432
3973,2015,24W,NonMCLO,1,4,S,2,TGM,Loamy,BOBU,465.539367
3974,2015,24W,NonMCLO,1,4,S,2,TGM,Loamy,C3PG,462.3101922
3975,2015,24W,NonMCLO,1,4,S,2,TGM,Loamy,FORB,121.6322508
3976,2015,24W,NonMCLO,1,4,S,2,TGM,Loamy,SD,130.7815794
3977,2015,24W,NonMCLO,1,4,S,2,TGM,Loamy,SS,81.2675658
3978,2015,24W,NonMCLO,1,4,S,2,TGM,Loamy,WSPG,65.6598876
3979,2015,24W,NonMCLO,2,1,N,2,TGM,Loamy,AG,226.042236
3980,2015,24W,NonMCLO,2,1,N,2,TGM,Loamy,BOBU,1023.110216
3981,2015,24W,NonMCLO,2,1,N,2,TGM,Loamy,C3PG,25.2952026
3982,2015,24W,NonMCLO,2,1,N,2,TGM,Loamy,FORB,9.1493286
3983,2015,24W,NonMCLO,2,1,N,2,TGM,Loamy,SD,18.836853
3984,2015,24W,NonMCLO,2,1,S,2,TGM,Loamy,AG,143.1600828
3985,2015,24W,NonMCLO,2,1,S,2,TGM,Loamy,BOBU,794.3770008
3986,2015,24W,NonMCLO,2,1,S,2,TGM,Loamy,C3PG,33.3681396
3987,2015,24W,NonMCLO,2,1,S,2,TGM,Loamy,FORB,312.153564
3988,2015,24W,NonMCLO,2,1,S,2,TGM,Loamy,SD,61.3543212
3989,2015,24W,NonMCLO,2,4,N,2,TGM,Loamy,AG,8.6111328
3990,2015,24W,NonMCLO,2,4,N,2,TGM,Loamy,BOBU,555.9562614
3991,2015,24W,NonMCLO,2,4,N,2,TGM,Loamy,FORB,142.0836912
3992,2015,24W,NonMCLO,2,4,N,2,TGM,Loamy,SD,31.7535522
3993,2015,24W,NonMCLO,2,4,S,2,TGM,Loamy,AG,8.6111328
3994,2015,24W,NonMCLO,2,4,S,2,TGM,Loamy,BOBU,555.9562614
3995,2015,24W,NonMCLO,2,4,S,2,TGM,Loamy,C3PG,481.1470452
3996,2015,24W,NonMCLO,2,4,S,2,TGM,Loamy,FORB,5.9201538
3997,2015,24W,NonMCLO,2,4,S,2,TGM,Loamy,SD,187.2921384
3998,2015,24W,NonMCLO,3,1,N,2,TGM,Loamy,AG,46.8230346
3999,2015,24W,NonMCLO,3,1,N,2,TGM,Loamy,BOBU,1233.544774
4000,2015,24W,NonMCLO,3,1,N,2,TGM,Loamy,C3PG,3.7673706
4001,2015,24W,NonMCLO,3,1,N,2,TGM,Loamy,FORB,48.9758178
4002,2015,24W,NonMCLO,3,1,N,2,TGM,Loamy,SD,17.2222656
4003,2015,24W,NonMCLO,3,1,S,2,TGM,Loamy,AG,118.9412718
4004,2015,24W,NonMCLO,3,1,S,2,TGM,Loamy,BOBU,864.3424548
4005,2015,24W,NonMCLO,3,1,S,2,TGM,Loamy,C3PG,15.0694824
4006,2015,24W,NonMCLO,3,1,S,2,TGM,Loamy,SD,139.930908
4007,2015,24W,NonMCLO,3,1,S,2,TGM,Loamy,WSPG,138.3163206
4008,2015,24W,NonMCLO,3,4,N,2,TGM,Loamy,BOBU,539.2721916
4009,2015,24W,NonMCLO,3,4,N,2,TGM,Loamy,C3PG,99.566223
4010,2015,24W,NonMCLO,3,4,N,2,TGM,Loamy,SD,44.6702514
4011,2015,24W,NonMCLO,3,4,S,2,TGM,Loamy,BOBU,817.5194202
4012,2015,24W,NonMCLO,3,4,S,2,TGM,Loamy,SD,29.600769
4013,2015,24W,NonMCLO,4,1,N,2,TGM,Loamy,BOBU,88.802307
4014,2015,24W,NonMCLO,4,1,N,2,TGM,Loamy,C3PG,362.7439692
4015,2015,24W,NonMCLO,4,1,N,2,TGM,Loamy,FORB,58.1251464
4016,2015,24W,NonMCLO,4,1,N,2,TGM,Loamy,SD,229.8096066
4017,2015,24W,NonMCLO,4,1,N,2,TGM,Loamy,SS,832.5889026
4018,2015,24W,NonMCLO,4,1,N,2,TGM,Loamy,WSPG,437.5531854
4019,2015,24W,NonMCLO,4,1,S,2,TGM,Loamy,BOBU,575.869506
4020,2015,24W,NonMCLO,4,1,S,2,TGM,Loamy,FORB,25.2952026
4021,2015,24W,NonMCLO,4,1,S,2,TGM,Loamy,SD,86.6495238
4022,2015,24W,NonMCLO,4,1,S,2,TGM,Loamy,SS,1040.870677
4023,2015,24W,NonMCLO,4,1,S,2,TGM,Loamy,WSPG,308.9243892
4024,2015,24W,NonMCLO,4,4,N,2,TGM,Loamy,AG,104.948181
4025,2015,24W,NonMCLO,4,4,N,2,TGM,Loamy,BOBU,1283.596983
4026,2015,24W,NonMCLO,4,4,N,2,TGM,Loamy,C3PG,717.4150014
4027,2015,24W,NonMCLO,4,4,N,2,TGM,Loamy,SD,225.5040402
4028,2015,24W,NonMCLO,4,4,N,2,TGM,Loamy,WSPG,120.5558592
4029,2015,24W,NonMCLO,4,4,S,2,TGM,Loamy,AG,3.2291748
4030,2015,24W,NonMCLO,4,4,S,2,TGM,Loamy,BOBU,939.6898668
4031,2015,24W,NonMCLO,4,4,S,2,TGM,Loamy,C3PG,298.698669
4032,2015,24W,NonMCLO,4,4,S,2,TGM,Loamy,FORB,80.1911742
4033,2015,24W,NonMCLO,4,4,S,2,TGM,Loamy,SD,40.9028808
4034,2015,25NW,MCLO,1,1,N,4,AGM,Loamy,AG,38.7500976
4035,2015,25NW,MCLO,1,1,N,4,AGM,Loamy,BOBU,1079.620775
4036,2015,25NW,MCLO,1,1,N,4,AGM,Loamy,C3PG,10.2257202
4037,2015,25NW,MCLO,1,1,N,4,AGM,Loamy,FORB,13.9930908
